Date,Month,Day,Hours,Minutes,Weekend ,Intensity
7,10,Fri,15,45,1,249
7,10,Fri,16,0,1,270
7,10,Fri,16,15,1,275
7,10,Fri,16,30,1,276
7,10,Fri,16,45,1,274
7,10,Fri,17,0,1,275
7,10,Fri,17,15,1,271
7,10,Fri,17,30,1,277
7,10,Fri,17,45,1,283
7,10,Fri,18,0,1,290
7,10,Fri,18,15,1,305
7,10,Fri,18,30,1,310
7,10,Fri,18,45,1,315
7,10,Fri,19,0,1,315
7,10,Fri,19,15,1,331
7,10,Fri,19,30,1,318
7,10,Fri,19,45,1,317
7,10,Fri,20,0,1,321
7,10,Fri,20,15,1,329
7,10,Fri,20,30,1,331
7,10,Fri,20,45,1,332
7,10,Fri,21,0,1,336
7,10,Fri,21,15,1,319
7,10,Fri,21,30,1,318
7,10,Fri,21,45,1,305
7,10,Fri,22,0,1,300
7,10,Fri,22,15,1,286
7,10,Fri,22,30,1,276
7,10,Fri,22,45,1,264
7,10,Fri,23,0,1,259
7,10,Fri,23,15,1,254
7,10,Fri,23,30,1,255
7,10,Fri,23,45,1,248
8,10,Sat,0,0,1,239
8,10,Sat,0,15,1,238
8,10,Sat,0,30,1,231
8,10,Sat,0,45,1,219
8,10,Sat,1,0,1,224
8,10,Sat,1,15,1,208
8,10,Sat,1,30,1,203
8,10,Sat,1,45,1,190
8,10,Sat,2,0,1,183
8,10,Sat,2,15,1,161
8,10,Sat,2,30,1,159
8,10,Sat,2,45,1,161
8,10,Sat,3,0,1,161
8,10,Sat,3,15,1,151
8,10,Sat,3,30,1,143
8,10,Sat,3,45,1,140
8,10,Sat,4,0,1,139
8,10,Sat,4,15,1,137
8,10,Sat,4,30,1,135
8,10,Sat,4,45,1,134
8,10,Sat,5,0,1,137
8,10,Sat,5,15,1,138
8,10,Sat,5,30,1,141
8,10,Sat,5,45,1,166
8,10,Sat,6,0,1,177
8,10,Sat,6,15,1,185
8,10,Sat,6,30,1,192
8,10,Sat,6,45,1,202
8,10,Sat,7,0,1,200
8,10,Sat,7,15,1,208
8,10,Sat,7,30,1,213
8,10,Sat,7,45,1,223
8,10,Sat,8,0,1,227
8,10,Sat,8,15,1,225
8,10,Sat,8,30,1,232
8,10,Sat,8,45,1,242
8,10,Sat,9,0,1,250
8,10,Sat,9,15,1,245
8,10,Sat,9,30,1,247
8,10,Sat,9,45,1,242
8,10,Sat,10,0,1,245
8,10,Sat,10,15,1,254
8,10,Sat,10,30,1,258
8,10,Sat,10,45,1,265
8,10,Sat,11,0,1,279
8,10,Sat,11,15,1,275
8,10,Sat,11,30,1,283
8,10,Sat,11,45,1,295
8,10,Sat,12,0,1,295
8,10,Sat,12,15,1,284
8,10,Sat,12,30,1,285
8,10,Sat,12,45,1,295
8,10,Sat,13,0,1,298
8,10,Sat,13,15,1,299
8,10,Sat,13,30,1,302
8,10,Sat,13,45,1,298
8,10,Sat,14,0,1,293
8,10,Sat,14,15,1,299
8,10,Sat,14,30,1,298
8,10,Sat,14,45,1,295
8,10,Sat,15,0,1,303
8,10,Sat,15,15,1,291
8,10,Sat,15,30,1,303
8,10,Sat,15,45,1,302
8,10,Sat,16,0,1,300
8,10,Sat,16,15,1,309
8,10,Sat,16,30,1,308
8,10,Sat,16,45,1,310
8,10,Sat,17,0,1,317
8,10,Sat,17,15,1,317
8,10,Sat,17,30,1,323
8,10,Sat,17,45,1,336
8,10,Sat,18,0,1,333
8,10,Sat,18,15,1,337
8,10,Sat,18,30,1,342
8,10,Sat,18,45,1,352
8,10,Sat,19,0,1,349
8,10,Sat,19,15,1,353
8,10,Sat,19,30,1,346
8,10,Sat,19,45,1,358
8,10,Sat,20,0,1,357
8,10,Sat,20,15,1,355
8,10,Sat,20,30,1,350
8,10,Sat,20,45,1,341
8,10,Sat,21,0,1,333
8,10,Sat,21,15,1,336
8,10,Sat,21,30,1,328
8,10,Sat,21,45,1,318
8,10,Sat,22,0,1,299
8,10,Sat,22,15,1,292
8,10,Sat,22,30,1,288
8,10,Sat,22,45,1,280
8,10,Sat,23,0,1,267
8,10,Sat,23,15,1,261
8,10,Sat,23,30,1,257
8,10,Sat,23,45,1,246
9,10,Sun,0,0,0,239
9,10,Sun,0,15,0,229
9,10,Sun,0,30,0,225
9,10,Sun,0,45,0,210
9,10,Sun,1,0,0,210
9,10,Sun,1,15,0,205
9,10,Sun,1,30,0,197
9,10,Sun,1,45,0,187
9,10,Sun,2,0,0,183
9,10,Sun,2,15,0,163
9,10,Sun,2,30,0,156
9,10,Sun,2,45,0,147
9,10,Sun,3,0,0,147
9,10,Sun,3,15,0,143
9,10,Sun,3,30,0,133
9,10,Sun,3,45,0,130
9,10,Sun,4,0,0,125
9,10,Sun,4,15,0,128
9,10,Sun,4,30,0,120
9,10,Sun,4,45,0,133
9,10,Sun,5,0,0,137
9,10,Sun,5,15,0,138
9,10,Sun,5,30,0,146
9,10,Sun,5,45,0,167
9,10,Sun,6,0,0,178
9,10,Sun,6,15,0,187
9,10,Sun,6,30,0,195
9,10,Sun,6,45,0,207
9,10,Sun,7,0,0,212
9,10,Sun,7,15,0,212
9,10,Sun,7,30,0,230
9,10,Sun,7,45,0,251
9,10,Sun,8,0,0,261
9,10,Sun,8,15,0,280
9,10,Sun,8,30,0,298
9,10,Sun,8,45,0,306
9,10,Sun,9,0,0,313
9,10,Sun,9,15,0,308
9,10,Sun,9,30,0,307
9,10,Sun,9,45,0,317
9,10,Sun,10,0,0,322
9,10,Sun,10,15,0,328
9,10,Sun,10,30,0,328
9,10,Sun,10,45,0,344
9,10,Sun,11,0,0,355
9,10,Sun,11,15,0,366
9,10,Sun,11,30,0,357
9,10,Sun,11,45,0,361
9,10,Sun,12,0,0,363
9,10,Sun,12,15,0,357
9,10,Sun,12,30,0,352
9,10,Sun,12,45,0,359
9,10,Sun,13,0,0,357
9,10,Sun,13,15,0,363
9,10,Sun,13,30,0,357
9,10,Sun,13,45,0,344
9,10,Sun,14,0,0,347
9,10,Sun,14,15,0,332
9,10,Sun,14,30,0,330
9,10,Sun,14,45,0,327
9,10,Sun,15,0,0,334
9,10,Sun,15,15,0,321
9,10,Sun,15,30,0,317
9,10,Sun,15,45,0,318
9,10,Sun,16,0,0,314
9,10,Sun,16,15,0,318
9,10,Sun,16,30,0,320
9,10,Sun,16,45,0,319
9,10,Sun,17,0,0,318
9,10,Sun,17,15,0,334
9,10,Sun,17,30,0,345
9,10,Sun,17,45,0,355
9,10,Sun,18,0,0,362
9,10,Sun,18,15,0,359
9,10,Sun,18,30,0,371
9,10,Sun,18,45,0,375
9,10,Sun,19,0,0,382
9,10,Sun,19,15,0,381
9,10,Sun,19,30,0,390
9,10,Sun,19,45,0,392
9,10,Sun,20,0,0,390
9,10,Sun,20,15,0,374
9,10,Sun,20,30,0,372
9,10,Sun,20,45,0,362
9,10,Sun,21,0,0,362
9,10,Sun,21,15,0,349
9,10,Sun,21,30,0,325
9,10,Sun,21,45,0,324
9,10,Sun,22,0,0,313
9,10,Sun,22,15,0,300
9,10,Sun,22,30,0,289
9,10,Sun,22,45,0,271
9,10,Sun,23,0,0,259
9,10,Sun,23,15,0,260
9,10,Sun,23,30,0,260
9,10,Sun,23,45,0,254
10,10,Mon,0,0,0,242
10,10,Mon,0,15,0,227
10,10,Mon,0,30,0,219
10,10,Mon,0,45,0,211
10,10,Mon,1,0,0,210
10,10,Mon,1,15,0,202
10,10,Mon,1,30,0,194
10,10,Mon,1,45,0,188
10,10,Mon,2,0,0,179
10,10,Mon,2,15,0,173
10,10,Mon,2,30,0,162
10,10,Mon,2,45,0,168
10,10,Mon,3,0,0,164
10,10,Mon,3,15,0,134
10,10,Mon,3,30,0,137
10,10,Mon,3,45,0,132
10,10,Mon,4,0,0,125
10,10,Mon,4,15,0,126
10,10,Mon,4,30,0,122
10,10,Mon,4,45,0,125
10,10,Mon,5,0,0,134
10,10,Mon,5,15,0,137
10,10,Mon,5,30,0,150
10,10,Mon,5,45,0,167
10,10,Mon,6,0,0,169
