Date,Month,Day,Hours,Minutes,Weekend ,Intensity
7,10,Fri,9,45,1,310
7,10,Fri,10,0,1,273
7,10,Fri,10,15,1,241
7,10,Fri,10,30,1,252
7,10,Fri,10,45,1,257
7,10,Fri,11,0,1,274
7,10,Fri,11,15,1,274
7,10,Fri,11,30,1,274
7,10,Fri,11,45,1,274
7,10,Fri,12,0,1,274
7,10,Fri,12,15,1,274
7,10,Fri,12,30,1,274
7,10,Fri,12,45,1,274
7,10,Fri,13,0,1,274
7,10,Fri,13,15,1,274
7,10,Fri,13,30,1,274
7,10,Fri,13,45,1,274
7,10,Fri,14,0,1,274
7,10,Fri,14,15,1,274
7,10,Fri,14,30,1,274
7,10,Fri,14,45,1,274
7,10,Fri,15,0,1,274
7,10,Fri,15,15,1,274
7,10,Fri,15,30,1,274
7,10,Fri,15,45,1,274
7,10,Fri,16,0,1,274
7,10,Fri,16,15,1,274
7,10,Fri,16,30,1,274
7,10,Fri,16,45,1,274
7,10,Fri,17,0,1,274
7,10,Fri,17,15,1,274
7,10,Fri,17,30,1,274
7,10,Fri,17,45,1,274
7,10,Fri,18,0,1,274
7,10,Fri,18,15,1,274
7,10,Fri,18,30,1,274
7,10,Fri,18,45,1,274
7,10,Fri,19,0,1,274
7,10,Fri,19,15,1,274
7,10,Fri,19,30,1,274
7,10,Fri,19,45,1,274
7,10,Fri,20,0,1,274
7,10,Fri,20,15,1,274
7,10,Fri,20,30,1,274
7,10,Fri,20,45,1,274
7,10,Fri,21,0,1,274
7,10,Fri,21,15,1,274
7,10,Fri,21,30,1,274
7,10,Fri,21,45,1,274
7,10,Fri,22,0,1,274
7,10,Fri,22,15,1,274
7,10,Fri,22,30,1,274
7,10,Fri,22,45,1,274
7,10,Fri,23,0,1,274
7,10,Fri,23,15,1,274
7,10,Fri,23,30,1,274
7,10,Fri,23,45,1,274
8,10,Sat,0,0,1,274
8,10,Sat,0,15,1,274
8,10,Sat,0,30,1,274
8,10,Sat,0,45,1,274
8,10,Sat,1,0,1,274
8,10,Sat,1,15,1,274
8,10,Sat,1,30,1,274
8,10,Sat,1,45,1,274
8,10,Sat,2,0,1,274
8,10,Sat,2,15,1,274
8,10,Sat,2,30,1,274
8,10,Sat,2,45,1,274
8,10,Sat,3,0,1,274
8,10,Sat,3,15,1,274
8,10,Sat,3,30,1,274
8,10,Sat,3,45,1,274
8,10,Sat,4,0,1,274
8,10,Sat,4,15,1,274
8,10,Sat,4,30,1,274
8,10,Sat,4,45,1,274
8,10,Sat,5,0,1,274
8,10,Sat,5,15,1,274
8,10,Sat,5,30,1,274
8,10,Sat,5,45,1,274
8,10,Sat,6,0,1,274
8,10,Sat,6,15,1,274
8,10,Sat,6,30,1,274
8,10,Sat,6,45,1,274
8,10,Sat,7,0,1,274
8,10,Sat,7,15,1,274
8,10,Sat,7,30,1,274
8,10,Sat,7,45,1,274
8,10,Sat,8,0,1,274
8,10,Sat,8,15,1,274
8,10,Sat,8,30,1,274
8,10,Sat,8,45,1,274
8,10,Sat,9,0,1,274
8,10,Sat,9,15,1,274
8,10,Sat,9,30,1,274
8,10,Sat,9,45,1,274
8,10,Sat,10,0,1,274
8,10,Sat,10,15,1,274
8,10,Sat,10,30,1,274
8,10,Sat,10,45,1,274
8,10,Sat,11,0,1,274
8,10,Sat,11,15,1,274
8,10,Sat,11,30,1,274
8,10,Sat,11,45,1,274
8,10,Sat,12,0,1,274
8,10,Sat,12,15,1,274
8,10,Sat,12,30,1,274
8,10,Sat,12,45,1,274
8,10,Sat,13,0,1,274
8,10,Sat,13,15,1,274
8,10,Sat,13,30,1,274
8,10,Sat,13,45,1,274
8,10,Sat,14,0,1,274
8,10,Sat,14,15,1,274
8,10,Sat,14,30,1,274
8,10,Sat,14,45,1,274
8,10,Sat,15,0,1,274
8,10,Sat,15,15,1,274
8,10,Sat,15,30,1,274
8,10,Sat,15,45,1,274
8,10,Sat,16,0,1,274
8,10,Sat,16,15,1,274
8,10,Sat,16,30,1,274
8,10,Sat,16,45,1,274
8,10,Sat,17,0,1,274
8,10,Sat,17,15,1,274
8,10,Sat,17,30,1,274
8,10,Sat,17,45,1,274
8,10,Sat,18,0,1,274
8,10,Sat,18,15,1,274
8,10,Sat,18,30,1,274
8,10,Sat,18,45,1,274
8,10,Sat,19,0,1,274
8,10,Sat,19,15,1,274
8,10,Sat,19,30,1,274
8,10,Sat,19,45,1,274
8,10,Sat,20,0,1,274
8,10,Sat,20,15,1,274
8,10,Sat,20,30,1,274
8,10,Sat,20,45,1,274
8,10,Sat,21,0,1,274
8,10,Sat,21,15,1,274
8,10,Sat,21,30,1,274
8,10,Sat,21,45,1,274
8,10,Sat,22,0,1,274
8,10,Sat,22,15,1,274
8,10,Sat,22,30,1,274
8,10,Sat,22,45,1,274
8,10,Sat,23,0,1,274
8,10,Sat,23,15,1,274
8,10,Sat,23,30,1,274
8,10,Sat,23,45,1,274
9,10,Sun,0,0,0,274
9,10,Sun,0,15,0,274
9,10,Sun,0,30,0,274
9,10,Sun,0,45,0,274
9,10,Sun,1,0,0,274
9,10,Sun,1,15,0,274
9,10,Sun,1,30,0,274
9,10,Sun,1,45,0,274
9,10,Sun,2,0,0,274
9,10,Sun,2,15,0,274
9,10,Sun,2,30,0,274
9,10,Sun,2,45,0,274
9,10,Sun,3,0,0,274
9,10,Sun,3,15,0,274
9,10,Sun,3,30,0,274
9,10,Sun,3,45,0,274
9,10,Sun,4,0,0,274
9,10,Sun,4,15,0,274
9,10,Sun,4,30,0,274
9,10,Sun,4,45,0,274
9,10,Sun,5,0,0,274
9,10,Sun,5,15,0,274
9,10,Sun,5,30,0,254
9,10,Sun,5,45,0,181
9,10,Sun,6,0,0,193
9,10,Sun,6,15,0,204
9,10,Sun,6,30,0,215
9,10,Sun,6,45,0,215
