Date,Month,Day,Hours,Minutes,Weekend ,Intensity
6,10,Thu,23,15,0,388
6,10,Thu,23,30,0,382
6,10,Thu,23,45,0,361
7,10,Fri,0,0,1,321
7,10,Fri,0,15,1,328
7,10,Fri,0,30,1,317
7,10,Fri,0,45,1,308
7,10,Fri,1,0,1,299
7,10,Fri,1,15,1,291
7,10,Fri,1,30,1,294
7,10,Fri,1,45,1,269
7,10,Fri,2,0,1,262
7,10,Fri,2,15,1,253
7,10,Fri,2,30,1,247
7,10,Fri,2,45,1,227
7,10,Fri,3,0,1,223
7,10,Fri,3,15,1,218
7,10,Fri,3,30,1,211
7,10,Fri,3,45,1,207
7,10,Fri,4,0,1,207
7,10,Fri,4,15,1,210
7,10,Fri,4,30,1,215
7,10,Fri,4,45,1,217
7,10,Fri,5,0,1,215
7,10,Fri,5,15,1,237
7,10,Fri,5,30,1,243
7,10,Fri,5,45,1,247
7,10,Fri,6,0,1,253
7,10,Fri,6,15,1,275
7,10,Fri,6,30,1,269
7,10,Fri,6,45,1,285
7,10,Fri,7,0,1,289
7,10,Fri,7,15,1,303
7,10,Fri,7,30,1,311
7,10,Fri,7,45,1,317
7,10,Fri,8,0,1,313
7,10,Fri,8,15,1,319
7,10,Fri,8,30,1,332
7,10,Fri,8,45,1,325
7,10,Fri,9,0,1,324
7,10,Fri,9,15,1,329
7,10,Fri,9,30,1,322
7,10,Fri,9,45,1,322
7,10,Fri,10,0,1,327
7,10,Fri,10,15,1,342
7,10,Fri,10,30,1,351
7,10,Fri,10,45,1,371
7,10,Fri,11,0,1,367
7,10,Fri,11,15,1,382
7,10,Fri,11,30,1,377
7,10,Fri,11,45,1,383
7,10,Fri,12,0,1,385
7,10,Fri,12,15,1,390
7,10,Fri,12,30,1,392
7,10,Fri,12,45,1,383
7,10,Fri,13,0,1,380
7,10,Fri,13,15,1,364
7,10,Fri,13,30,1,361
7,10,Fri,13,45,1,356
7,10,Fri,14,0,1,354
7,10,Fri,14,15,1,358
7,10,Fri,14,30,1,370
7,10,Fri,14,45,1,364
7,10,Fri,15,0,1,363
7,10,Fri,15,15,1,372
