Date,Month,Day,Hours,Minutes,Weekend ,Intensity
5,10,Wednesday,6,45,0,236
5,10,Wednesday,7,0,0,236
5,10,Wednesday,7,15,0,236
5,10,Wednesday,7,30,0,236
5,10,Wednesday,7,45,0,236
5,10,Wednesday,8,0,0,236
5,10,Wednesday,8,15,0,236
5,10,Wednesday,8,30,0,236
5,10,Wednesday,8,45,0,236
5,10,Wednesday,9,0,0,236
5,10,Wednesday,9,15,0,236
5,10,Wednesday,9,30,0,236
5,10,Wednesday,9,45,0,236
5,10,Wednesday,10,0,0,236
5,10,Wednesday,10,15,0,236
5,10,Wednesday,10,30,0,236
5,10,Wednesday,10,45,0,443
5,10,Wednesday,11,0,0,437
5,10,Wednesday,11,15,0,437
5,10,Wednesday,11,30,0,443
5,10,Wednesday,11,45,0,442
5,10,Wednesday,12,0,0,446
5,10,Wednesday,12,15,0,446
5,10,Wednesday,12,30,0,446
5,10,Wednesday,12,45,0,446
5,10,Wednesday,13,0,0,446
5,10,Wednesday,13,15,0,446
5,10,Wednesday,13,30,0,451
5,10,Wednesday,13,45,0,442
5,10,Wednesday,14,0,0,442
5,10,Wednesday,14,15,0,442
5,10,Wednesday,14,30,0,442
5,10,Wednesday,14,45,0,442
5,10,Wednesday,15,0,0,442
5,10,Wednesday,15,15,0,442
5,10,Wednesday,15,30,0,442
5,10,Wednesday,15,45,0,442
5,10,Wednesday,16,0,0,442
5,10,Wednesday,16,15,0,442
5,10,Wednesday,16,30,0,442
5,10,Wednesday,16,45,0,442
5,10,Wednesday,17,0,0,442
5,10,Wednesday,17,15,0,442
5,10,Wednesday,17,30,0,442
5,10,Wednesday,17,45,0,442
5,10,Wednesday,18,0,0,442
5,10,Wednesday,18,15,0,442
5,10,Wednesday,18,30,0,442
5,10,Wednesday,18,45,0,442
5,10,Wednesday,19,0,0,442
5,10,Wednesday,19,15,0,442
5,10,Wednesday,19,30,0,442
5,10,Wednesday,19,45,0,442
5,10,Wednesday,20,0,0,442
5,10,Wednesday,20,15,0,442
5,10,Wednesday,20,30,0,442
5,10,Wednesday,20,45,0,442
5,10,Wednesday,21,0,0,442
5,10,Wednesday,21,15,0,442
5,10,Wednesday,21,30,0,442
5,10,Wednesday,21,45,0,442
5,10,Wednesday,22,0,0,442
5,10,Wednesday,22,15,0,442
5,10,Wednesday,22,30,0,442
5,10,Wednesday,22,45,0,442
5,10,Wednesday,23,0,0,442
5,10,Wednesday,23,15,0,442
5,10,Wednesday,23,30,0,442
5,10,Wednesday,23,45,0,442
6,10,Thursday,0,0,0,442
6,10,Thursday,0,15,0,442
6,10,Thursday,0,30,0,442
6,10,Thursday,0,45,0,442
6,10,Thursday,1,0,0,442
6,10,Thursday,1,15,0,442
6,10,Thursday,1,30,0,442
6,10,Thursday,1,45,0,442
6,10,Thursday,2,0,0,442
6,10,Thursday,2,15,0,442
6,10,Thursday,2,30,0,442
6,10,Thursday,2,45,0,442
6,10,Thursday,3,0,0,442
6,10,Thursday,3,15,0,442
6,10,Thursday,3,30,0,442
6,10,Thursday,3,45,0,442
6,10,Thursday,4,0,0,442
6,10,Thursday,4,15,0,442
6,10,Thursday,4,30,0,442
6,10,Thursday,4,45,0,442
6,10,Thursday,5,0,0,442
6,10,Thursday,5,15,0,442
6,10,Thursday,5,30,0,442
6,10,Thursday,5,45,0,442
6,10,Thursday,6,0,0,442
6,10,Thursday,6,15,0,442
6,10,Thursday,6,30,0,442
6,10,Thursday,6,45,0,442
6,10,Thursday,7,0,0,442
6,10,Thursday,7,15,0,442
6,10,Thursday,7,30,0,442
6,10,Thursday,7,45,0,442
6,10,Thursday,8,0,0,442
6,10,Thursday,8,15,0,442
6,10,Thursday,8,30,0,442
6,10,Thursday,8,45,0,442
6,10,Thursday,9,0,0,442
6,10,Thursday,9,15,0,442
6,10,Thursday,9,30,0,442
6,10,Thursday,9,45,0,442
6,10,Thursday,10,0,0,442
6,10,Thursday,10,15,0,442
6,10,Thursday,10,30,0,442
6,10,Thursday,10,45,0,442
6,10,Thursday,11,0,0,442
6,10,Thursday,11,15,0,442
6,10,Thursday,11,30,0,442
6,10,Thursday,11,45,0,442
6,10,Thursday,12,0,0,442
6,10,Thursday,12,15,0,442
6,10,Thursday,12,30,0,442
6,10,Thursday,12,45,0,442
6,10,Thursday,13,0,0,442
6,10,Thursday,13,15,0,442
6,10,Thursday,13,30,0,442
6,10,Thursday,13,45,0,442
6,10,Thursday,14,0,0,442
6,10,Thursday,14,15,0,442
6,10,Thursday,14,30,0,442
6,10,Thursday,14,45,0,442
6,10,Thursday,15,0,0,442
6,10,Thursday,15,15,0,442
6,10,Thursday,15,30,0,442
6,10,Thursday,15,45,0,442
6,10,Thursday,16,0,0,442
6,10,Thursday,16,15,0,442
6,10,Thursday,16,30,0,442
6,10,Thursday,16,45,0,442
6,10,Thursday,17,0,0,442
6,10,Thursday,17,15,0,442
6,10,Thursday,17,30,0,442
6,10,Thursday,17,45,0,442
6,10,Thursday,18,0,0,442
6,10,Thursday,18,15,0,442
6,10,Thursday,18,30,0,442
6,10,Thursday,18,45,0,442
6,10,Thursday,19,0,0,442
6,10,Thursday,19,15,0,442
6,10,Thursday,19,30,0,442
6,10,Thursday,19,45,0,442
6,10,Thursday,20,0,0,442
6,10,Thursday,20,15,0,442
6,10,Thursday,20,30,0,442
6,10,Thursday,20,45,0,442
